date,actual_sales,predicted_sales,error,absolute_error
2015-06-04,476,554.012869829731,-78.01286982973102,78.01286982973102
2015-06-04,308,258.3129439792191,49.687056020780915,49.687056020780915
2015-06-04,2710,2605.008815505662,104.99118449433809,104.99118449433809
2015-06-04,723,666.3461878941621,56.653812105837915,56.653812105837915
2015-06-04,351,389.9672374990771,-38.9672374990771,38.9672374990771
2015-06-04,674,638.3710466846102,35.62895331538982,35.62895331538982
2015-06-04,1717,1432.6971112011147,284.3028887988853,284.3028887988853
2015-06-04,414,474.7410010013012,-60.741001001301186,60.741001001301186
2015-06-04,1670,1618.281984079111,51.718015920889,51.718015920889
2015-06-04,834,808.4239924175813,25.576007582418697,25.576007582418697
2015-06-04,386,341.71494793342805,44.28505206657195,44.28505206657195
2015-06-05,871,942.2999914297434,-71.29999142974339,71.29999142974339
2015-06-05,1651,1771.6233522689217,-120.62335226892174,120.62335226892174
2015-06-05,2718,2486.7228288734827,231.27717112651726,231.27717112651726
2015-06-05,1523,1602.9065797514597,-79.90657975145973,79.90657975145973
2015-06-05,2610,2239.097073630135,370.9029263698649,370.9029263698649
2015-06-05,287,300.39939931406,-13.39939931406002,13.39939931406002
2015-06-05,374,395.951770541874,-21.951770541873998,21.951770541873998
2015-06-05,1123,1016.8727179160405,106.12728208395947,106.12728208395947
2015-06-05,920,928.1801688644026,-8.180168864402617,8.180168864402617
2015-06-05,411,408.883057094798,2.116942905201995,2.116942905201995
2015-06-05,3956,4106.664499514272,-150.6644995142724,150.6644995142724
2015-06-05,2029,1654.3771155494967,374.6228844505033,374.6228844505033
2015-06-05,864,857.6939759265188,6.30602407348124,6.30602407348124
2015-06-05,505,522.8787796852102,-17.878779685210247,17.878779685210247
2015-06-05,365,391.92149148957265,-26.921491489572645,26.921491489572645
2015-06-05,410,448.24053120749596,-38.24053120749596,38.24053120749596
2015-06-05,974,1079.496060354452,-105.49606035445208,105.49606035445208
2015-06-05,917,830.1420026801193,86.85799731988072,86.85799731988072
2015-06-05,210,250.44067354394133,-40.44067354394133,40.44067354394133
2015-06-05,2450,2567.917296949917,-117.91729694991682,117.91729694991682
2015-06-05,2131,1883.0813186027092,247.9186813972908,247.9186813972908
2015-06-05,763,784.6375532458749,-21.63755324587487,21.63755324587487
2015-06-05,541,695.060860575383,-154.060860575383,154.060860575383
2015-06-05,461,489.712131476043,-28.712131476042998,28.712131476042998
2015-06-05,337,277.58506841525696,59.414931584743044,59.414931584743044
2015-06-05,350,340.90521738957574,9.09478261042426,9.09478261042426
2015-06-05,2728,2471.510576729933,256.48942327006716,256.48942327006716
2015-06-05,820,800.9214368845142,19.07856311548585,19.07856311548585
2015-06-05,3369,3495.0421888232913,-126.04218882329133,126.04218882329133
2015-06-05,3221,3154.9688682041774,66.0311317958226,66.0311317958226
2015-06-06,1025,1046.5258279978068,-21.5258279978068,21.5258279978068
2015-06-06,1256,1165.252554743564,90.7474452564361,90.7474452564361
2015-06-06,839,1039.2159903561117,-200.21599035611166,200.21599035611166
2015-06-06,1126,1031.8084223305013,94.19157766949866,94.19157766949866
2015-06-06,512,546.8157894469521,-34.81578944695207,34.81578944695207
2015-06-06,2810,2101.5584621184553,708.4415378815447,708.4415378815447
2015-06-06,665,616.4267138692168,48.57328613078323,48.57328613078323
2015-06-06,3072,2955.543746687007,116.45625331299289,116.45625331299289
2015-06-06,879,944.6662956762308,-65.66629567623079,65.66629567623079
2015-06-06,1078,1228.539665419575,-150.53966541957493,150.53966541957493
2015-06-06,3940,3768.917109269094,171.082890730906,171.082890730906
2015-06-06,1613,1687.0342958968527,-74.03429589685265,74.03429589685265
2015-06-06,343,309.7846110282343,33.21538897176572,33.21538897176572
2015-06-06,2649,2361.222736419374,287.7772635806259,287.7772635806259
2015-06-06,761,671.5935952148486,89.40640478515138,89.40640478515138
2015-06-06,2933,2974.693765150623,-41.69376515062322,41.69376515062322
2015-06-06,435,433.06449186134466,1.9355081386553366,1.9355081386553366
2015-06-06,433,470.0202223121389,-37.02022231213891,37.02022231213891
2015-06-06,2670,2795.5990878838516,-125.59908788385155,125.59908788385155
2015-06-06,1297,1161.396533746281,135.60346625371903,135.60346625371903
2015-06-06,444,416.85957940235704,27.140420597642958,27.140420597642958
2015-06-06,282,243.47606704998014,38.523932950019855,38.523932950019855
2015-06-06,545,548.5865721106031,-3.5865721106031287,3.5865721106031287
2015-06-06,4963,4696.89866758248,266.1013324175201,266.1013324175201
2015-06-06,1042,1168.1258600832607,-126.1258600832607,126.1258600832607
2015-06-06,490,425.10130497243443,64.89869502756557,64.89869502756557
2015-06-06,2243,2111.7807380043596,131.2192619956404,131.2192619956404
2015-06-06,3108,3070.622977875309,37.37702212469094,37.37702212469094
2015-06-06,306,332.0730893793586,-26.073089379358578,26.073089379358578
2015-06-06,3748,3867.577198381228,-119.57719838122784,119.57719838122784
2015-06-07,387,353.80425946487367,33.19574053512633,33.19574053512633
2015-06-07,961,1023.7406623071174,-62.74066230711742,62.74066230711742
2015-06-07,819,842.9047879124323,-23.90478791243231,23.90478791243231
2015-06-07,3422,2814.9971015588944,607.0028984411056,607.0028984411056
2015-06-07,577,648.0159960531153,-71.01599605311526,71.01599605311526
2015-06-07,406,391.07906240560044,14.920937594399561,14.920937594399561
2015-06-07,1200,1124.4248784873953,75.57512151260471,75.57512151260471
2015-06-07,435,418.08044635771813,16.91955364228187,16.91955364228187
2015-06-07,3335,3021.5424146757996,313.4575853242004,313.4575853242004
2015-06-07,2052,2219.1495811639393,-167.14958116393927,167.14958116393927
2015-06-07,203,226.13810154959023,-23.138101549590232,23.138101549590232
2015-06-07,2899,2140.613347557885,758.3866524421151,758.3866524421151
2015-06-07,731,706.7219960520605,24.27800394793951,24.27800394793951
2015-06-07,521,513.1475396696175,7.8524603303825415,7.8524603303825415
2015-06-07,301,276.62125191030555,24.378748089694454,24.378748089694454
2015-06-07,1317,1240.8093879443238,76.19061205567618,76.19061205567618
2015-06-07,490,429.5453430269769,60.45465697302308,60.45465697302308
2015-06-07,1773,1698.2309200748984,74.76907992510155,74.76907992510155
2015-06-07,2533,2489.2392331053725,43.76076689462752,43.76076689462752
2015-06-07,432,437.4986950191405,-5.498695019140484,5.498695019140484
2015-06-07,899,823.9398413598399,75.06015864016013,75.06015864016013
2015-06-07,3376,2813.517660692557,562.482339307443,562.482339307443
2015-06-07,3152,3265.0388699419373,-113.03886994193726,113.03886994193726
2015-06-07,1189,1165.0736612774278,23.926338722572154,23.926338722572154
2015-06-07,5535,5134.084624636952,400.91537536304804,400.91537536304804
2015-06-07,3932,3978.935848684104,-46.9358486841038,46.9358486841038
2015-06-07,3005,2445.2717165424615,559.7282834575385,559.7282834575385
2015-06-07,1090,1032.2191633751809,57.78083662481913,57.78083662481913
2015-06-07,293,342.7845481124567,-49.78454811245672,49.78454811245672
2015-06-07,1161,1124.2071311455531,36.79286885444685,36.79286885444685
2015-06-08,918,1052.3348256493339,-134.33482564933388,134.33482564933388
2015-06-08,2551,2644.1813267231046,-93.18132672310458,93.18132672310458
2015-06-08,762,947.8411922330794,-185.84119223307937,185.84119223307937
2015-06-08,286,342.73523920629776,-56.73523920629776,56.73523920629776
2015-06-08,2313,2254.946487000844,58.05351299915583,58.05351299915583
2015-06-08,1919,1937.5656982014164,-18.565698201416353,18.565698201416353
2015-06-08,345,385.6185669375732,-40.61856693757318,40.61856693757318
2015-06-08,831,1049.9969990737998,-218.99699907379977,218.99699907379977
2015-06-08,477,500.89689243103237,-23.89689243103237,23.89689243103237
2015-06-08,253,255.74957835380727,-2.749578353807266,2.749578353807266
2015-06-08,778,800.1830445850078,-22.183044585007792,22.183044585007792
2015-06-08,682,631.5384183388057,50.46158166119426,50.46158166119426
2015-06-08,1005,1069.7000010452068,-64.70000104520682,64.70000104520682
2015-06-08,289,358.1858371145389,-69.18583711453891,69.18583711453891
2015-06-08,5007,4725.75476005409,281.2452399459098,281.2452399459098
2015-06-08,340,364.6772405725144,-24.677240572514393,24.677240572514393
2015-06-08,3149,3201.4633082439987,-52.463308243998654,52.463308243998654
2015-06-08,689,751.9565388470356,-62.95653884703563,62.95653884703563
2015-06-08,2573,2588.831165677645,-15.831165677645004,15.831165677645004
2015-06-08,229,274.99315231743964,-45.99315231743964,45.99315231743964
2015-06-08,408,518.7521302730926,-110.75213027309258,110.75213027309258
2015-06-08,902,943.3760971818119,-41.37609718181193,41.37609718181193
2015-06-08,3705,3306.6921884080302,398.30781159196977,398.30781159196977
2015-06-08,599,708.3892003083091,-109.38920030830911,109.38920030830911
2015-06-08,2130,1848.9826161342319,281.0173838657681,281.0173838657681
2015-06-08,259,224.15081104139588,34.84918895860412,34.84918895860412
2015-06-08,2188,2240.812874802123,-52.81287480212313,52.81287480212313
2015-06-08,2312,2335.194549891309,-23.19454989130918,23.19454989130918
2015-06-08,1666,1591.2045397986403,74.79546020135967,74.79546020135967
2015-06-08,357,391.43077993320816,-34.43077993320816,34.43077993320816
2015-06-09,841,886.7539127433782,-45.75391274337824,45.75391274337824
2015-06-09,893,981.3042801833761,-88.30428018337614,88.30428018337614
2015-06-09,2040,1814.5687053802235,225.4312946197765,225.4312946197765
2015-06-09,443,473.1778976105749,-30.177897610574917,30.177897610574917
2015-06-09,427,381.633167836672,45.36683216332801,45.36683216332801
2015-06-09,259,280.6630232169551,-21.663023216955082,21.663023216955082
2015-06-09,380,327.47816330006486,52.521836699935136,52.521836699935136
2015-06-09,827,778.0591847396975,48.94081526030254,48.94081526030254
2015-06-09,2267,2194.499430482613,72.5005695173868,72.5005695173868
2015-06-09,2924,2870.951641076764,53.04835892323581,53.04835892323581
2015-06-09,442,639.8139177711632,-197.81391777116323,197.81391777116323
2015-06-09,2397,2477.847683677454,-80.84768367745392,80.84768367745392
2015-06-09,4607,4632.11553757095,-25.115537570950437,25.115537570950437
2015-06-09,719,691.332547236493,27.667452763506958,27.667452763506958
2015-06-09,805,771.81064001179,33.18935998820996,33.18935998820996
2015-06-09,3764,3704.23162774576,59.76837225424015,59.76837225424015
2015-06-09,250,220.37118469520829,29.628815304791715,29.628815304791715
2015-06-09,227,256.7434177468164,-29.74341774681642,29.74341774681642
2015-06-09,2512,2413.0909935256304,98.90900647436956,98.90900647436956
2015-06-09,617,650.3181941369337,-33.3181941369337,33.3181941369337
2015-06-09,2443,2253.800350480479,189.1996495195208,189.1996495195208
2015-06-09,2214,2020.83825595011,193.1617440498901,193.1617440498901
2015-06-09,380,490.3009392437495,-110.3009392437495,110.3009392437495
2015-06-09,788,894.5936510537814,-106.5936510537814,106.5936510537814
2015-06-09,1456,1469.4785094442566,-13.478509444256588,13.478509444256588
2015-06-09,1837,1792.85896530389,44.141034696109955,44.141034696109955
2015-06-09,368,327.5191600184862,40.48083998151378,40.48083998151378
2015-06-09,265,315.53597315003327,-50.53597315003327,50.53597315003327
2015-06-09,606,598.8353025020505,7.164697497949533,7.164697497949533
2015-06-09,186,214.3329437839767,-28.332943783976702,28.332943783976702
2015-06-10,4204,4211.223701189178,-7.223701189178428,7.223701189178428
2015-06-10,328,362.12182816124295,-34.121828161242945,34.121828161242945
2015-06-10,394,474.414529204873,-80.41452920487302,80.41452920487302
2015-06-10,2126,2422.3366624628648,-296.33666246286475,296.33666246286475
2015-06-10,159,222.5650661327909,-63.56506613279089,63.56506613279089
2015-06-10,917,796.5304508921342,120.46954910786576,120.46954910786576
2015-06-10,209,254.97044353004586,-45.970443530045856,45.970443530045856
2015-06-10,521,463.443556003012,57.55644399698798,57.55644399698798
2015-06-10,631,615.0237370423542,15.976262957645758,15.976262957645758
2015-06-10,1714,1800.0946876246908,-86.09468762469078,86.09468762469078
2015-06-10,2244,2397.953387211273,-153.9533872112729,153.9533872112729
2015-06-10,420,344.4074621147869,75.59253788521312,75.59253788521312
2015-06-10,2883,2886.059614722891,-3.059614722891183,3.059614722891183
2015-06-10,631,523.7352160773138,107.2647839226862,107.2647839226862
2015-06-10,875,989.2981518082157,-114.29815180821572,114.29815180821572
2015-06-10,540,662.7327645893997,-122.73276458939972,122.73276458939972
2015-06-10,817,930.967188266852,-113.96718826685196,113.96718826685196
2015-06-10,806,862.5935680788687,-56.59356807886866,56.59356807886866
2015-06-10,2794,2920.2087782424983,-126.20877824249828,126.20877824249828
2015-06-10,1618,1695.5025048005357,-77.50250480053569,77.50250480053569
2015-06-10,188,233.35453948129006,-45.35453948129006,45.35453948129006
2015-06-10,1989,2048.8191312894764,-59.819131289476445,59.819131289476445
2015-06-10,811,830.181155057686,-19.181155057686055,19.181155057686055
2015-06-10,825,689.9258809924545,135.0741190075455,135.0741190075455
2015-06-10,1436,1431.7015178947474,4.29848210525256,4.29848210525256
2015-06-10,1981,2028.8014150402212,-47.80141504022117,47.80141504022117
2015-06-10,302,290.2379654753388,11.762034524661203,11.762034524661203
2015-06-10,2262,2216.8488715954386,45.151128404561405,45.151128404561405
2015-06-10,287,322.5880856580517,-35.58808565805168,35.58808565805168
2015-06-10,264,372.5421008613662,-108.54210086136618,108.54210086136618
2015-06-11,190,218.2361396477547,-28.236139647754698,28.236139647754698
2015-06-11,3345,3294.375419190782,50.62458080921806,50.62458080921806
2015-06-11,756,832.6150245116469,-76.61502451164688,76.61502451164688
2015-06-11,223,308.96632778194027,-85.96632778194027,85.96632778194027
2015-06-11,1444,1641.8861256432554,-197.88612564325535,197.88612564325535
2015-06-11,597,629.7335746543425,-32.73357465434253,32.73357465434253
2015-06-11,1450,1456.3315068320674,-6.331506832067362,6.331506832067362
2015-06-11,824,878.0666809179917,-54.066680917991675,54.066680917991675
2015-06-11,2639,2443.1969708088463,195.80302919115366,195.80302919115366
2015-06-11,818,781.1720831489872,36.82791685101279,36.82791685101279
2015-06-11,2547,2440.898716347368,106.10128365263199,106.10128365263199
2015-06-11,2250,2406.9514412032177,-156.95144120321766,156.95144120321766
2015-06-11,407,436.7826277363595,-29.782627736359473,29.782627736359473
2015-06-11,298,351.2121880644251,-53.212188064425106,53.212188064425106
2015-06-11,2127,2154.952221203513,-27.95222120351309,27.95222120351309
2015-06-11,313,321.1314570617939,-8.131457061793924,8.131457061793924
2015-06-11,2619,2735.3318894856343,-116.33188948563429,116.33188948563429
2015-06-11,3813,3859.951293910534,-46.95129391053388,46.95129391053388
2015-06-11,757,717.3906631381925,39.60933686180749,39.60933686180749
2015-06-11,592,517.3548043368328,74.64519566316721,74.64519566316721
2015-06-11,2013,2041.0561516212363,-28.056151621236268,28.056151621236268
2015-06-11,1755,1772.3795800780742,-17.37958007807424,17.37958007807424
2015-06-11,881,931.8112670994295,-50.81126709942953,50.81126709942953
2015-06-11,544,623.11362174678,-79.11362174678004,79.11362174678004
2015-06-11,310,350.45209797215836,-40.452097972158356,40.452097972158356
2015-06-11,429,429.28746398302087,-0.28746398302087073,0.28746398302087073
2015-06-11,204,208.4870501815386,-4.487050181538592,4.487050181538592
2015-06-11,811,794.6562055656572,16.34379443434284,16.34379443434284
2015-06-11,294,387.79282341255083,-93.79282341255083,93.79282341255083
2015-06-11,335,262.1376352292066,72.86236477079342,72.86236477079342
2015-06-12,374,305.3172903333953,68.6827096666047,68.6827096666047
2015-06-12,256,261.36563394293114,-5.36563394293114,5.36563394293114
2015-06-12,1951,1921.3388233235423,29.66117667645767,29.66117667645767
2015-06-12,1565,1523.1202974307553,41.87970256924473,41.87970256924473
2015-06-12,399,390.3450993719456,8.654900628054406,8.654900628054406
2015-06-12,2742,2541.035378930309,200.96462106969102,200.96462106969102
2015-06-12,882,903.0024175019051,-21.002417501905143,21.002417501905143
2015-06-12,878,886.5022879966432,-8.50228799664319,8.50228799664319
2015-06-12,333,380.61968517328535,-47.61968517328535,47.61968517328535
2015-06-12,3934,4026.38267080178,-92.38267080178002,92.38267080178002
2015-06-12,599,576.7644096146797,22.23559038532028,22.23559038532028
2015-06-12,3880,3513.6269644091203,366.3730355908797,366.3730355908797
2015-06-12,973,1030.2604068766518,-57.260406876651814,57.260406876651814
2015-06-12,783,732.1242264703882,50.87577352961182,50.87577352961182
2015-06-12,385,369.9165058889942,15.083494111005791,15.083494111005791
2015-06-12,897,890.6821225624367,6.317877437563311,6.317877437563311
2015-06-12,1123,983.3184941081871,139.6815058918129,139.6815058918129
2015-06-12,2543,2612.7739957411736,-69.77399574117362,69.77399574117362
2015-06-12,961,932.454583093261,28.54541690673898,28.54541690673898
2015-06-12,2004,2214.864011992704,-210.86401199270404,210.86401199270404
2015-06-12,317,238.3116027424069,78.6883972575931,78.6883972575931
2015-06-12,312,327.1919994782806,-15.191999478280593,15.191999478280593
2015-06-12,2703,2450.3802511259914,252.61974887400856,252.61974887400856
2015-06-12,496,499.29416623628526,-3.294166236285264,3.294166236285264
2015-06-12,722,754.5178459777648,-32.51784597776475,32.51784597776475
2015-06-12,2723,2639.7734977929863,83.22650220701371,83.22650220701371
2015-06-12,426,403.92506622463276,22.074933775367242,22.074933775367242
2015-06-12,3148,3246.471587547365,-98.47158754736483,98.47158754736483
2015-06-12,1565,1699.956243514954,-134.95624351495394,134.95624351495394
2015-06-12,408,458.9756225916988,-50.97562259169882,50.97562259169882
2015-06-13,2846,2933.3715290470022,-87.37152904700224,87.37152904700224
2015-06-13,585,625.7618165917179,-40.76181659171789,40.76181659171789
2015-06-13,3725,3720.1504328840297,4.849567115970331,4.849567115970331
2015-06-13,1210,1201.957010774395,8.04298922560497,8.04298922560497
2015-06-13,2034,2194.3065506578428,-160.30655065784276,160.30655065784276
2015-06-13,3168,3460.549756884812,-292.5497568848118,292.5497568848118
2015-06-13,4571,4530.357261750202,40.64273824979773,40.64273824979773
2015-06-13,2871,3184.920336334155,-313.92033633415485,313.92033633415485
2015-06-13,1091,1105.3602336618808,-14.360233661880784,14.360233661880784
2015-06-13,1727,1724.024358029021,2.9756419709790407,2.9756419709790407
2015-06-13,846,938.9020908777579,-92.90209087775793,92.90209087775793
2015-06-13,1357,1205.4170646656557,151.58293533434426,151.58293533434426
2015-06-13,436,445.3992250928797,-9.399225092879703,9.399225092879703
2015-06-13,572,727.3887119913775,-155.38871199137748,155.38871199137748
2015-06-13,1185,1206.344159391576,-21.344159391576113,21.344159391576113
2015-06-13,449,414.5075198436835,34.4924801563165,34.4924801563165
2015-06-13,394,441.6444456202218,-47.6444456202218,47.6444456202218
2015-06-13,244,287.28555762981193,-43.28555762981193,43.28555762981193
2015-06-13,1083,1109.3255733777078,-26.32557337770777,26.32557337770777
2015-06-13,892,915.0778987387757,-23.07789873877573,23.07789873877573
2015-06-13,2532,2474.7272358132614,57.27276418673864,57.27276418673864
2015-06-13,2232,2751.1657475783763,-519.1657475783763,519.1657475783763
2015-06-13,445,422.2658087331637,22.73419126683632,22.73419126683632
2015-06-13,300,331.77552990203554,-31.775529902035544,31.775529902035544
2015-06-13,243,270.99934639261414,-27.999346392614143,27.999346392614143
2015-06-13,1126,1164.403848885831,-38.40384888583094,38.40384888583094
2015-06-13,521,521.3180178669389,-0.31801786693893064,0.31801786693893064
2015-06-13,2678,2410.3437350565737,267.6562649434263,267.6562649434263
2015-06-13,2934,3180.5249570086926,-246.52495700869258,246.52495700869258
2015-06-13,556,537.7033664632314,18.29663353676858,18.29663353676858
2015-06-14,276,224.74296174671258,51.25703825328742,51.25703825328742
2015-06-14,1318,1246.598298461052,71.40170153894792,71.40170153894792
2015-06-14,239,263.11303473536907,-24.11303473536907,24.11303473536907
2015-06-14,709,639.2229917423438,69.77700825765623,69.77700825765623
2015-06-14,388,360.46131536904204,27.53868463095796,27.53868463095796
2015-06-14,882,919.8027130900042,-37.802713090004204,37.802713090004204
2015-06-14,1082,1174.8679129218,-92.8679129218001,92.8679129218001
2015-06-14,2832,2503.850677740461,328.1493222595391,328.1493222595391
2015-06-14,1360,1216.366132899712,143.63386710028794,143.63386710028794
2015-06-14,1639,1745.992254582586,-106.99225458258593,106.99225458258593
2015-06-14,2813,2611.7882752250166,201.2117247749834,201.2117247749834
2015-06-14,335,392.2446696202072,-57.24466962020722,57.24466962020722
2015-06-14,412,435.22672592230094,-23.226725922300943,23.226725922300943
2015-06-14,5954,4995.155285496535,958.8447145034652,958.8447145034652
2015-06-14,949,909.2750417229623,39.72495827703767,39.72495827703767
2015-06-14,374,462.97427102550336,-88.97427102550336,88.97427102550336
2015-06-14,532,601.7370433728925,-69.73704337289246,69.73704337289246
2015-06-14,3051,2891.8271671751772,159.17283282482276,159.17283282482276
2015-06-14,929,1055.0821202560119,-126.08212025601188,126.08212025601188
2015-06-14,470,446.5964263157485,23.403573684251512,23.403573684251512
2015-06-14,3875,3404.112599132385,470.8874008676148,470.8874008676148
2015-06-14,3098,3005.643258177866,92.35674182213415,92.35674182213415
2015-06-14,1153,1126.1178660511807,26.882133948819273,26.882133948819273
2015-06-14,303,362.8801949776164,-59.880194977616384,59.880194977616384
2015-06-14,3343,2577.872195218634,765.1278047813662,765.1278047813662
2015-06-14,2065,2337.1543171434005,-272.1543171434005,272.1543171434005
2015-06-14,512,555.2035668195106,-43.20356681951057,43.20356681951057
2015-06-14,3952,3837.5510760178086,114.44892398219145,114.44892398219145
2015-06-14,3045,3152.637287248939,-107.63728724893917,107.63728724893917
2015-06-14,1091,1200.056153122965,-109.05615312296504,109.05615312296504
2015-06-15,727,767.629838074756,-40.62983807475598,40.62983807475598
2015-06-15,554,369.1255625349977,184.8744374650023,184.8744374650023
2015-06-15,851,916.9181864005277,-65.9181864005277,65.9181864005277
2015-06-15,4435,4269.886643924553,165.11335607544697,165.11335607544697
2015-06-15,585,607.4467808681226,-22.446780868122573,22.446780868122573
2015-06-15,212,244.29876655136502,-32.29876655136502,32.29876655136502
2015-06-15,820,801.2594227200497,18.740577279950344,18.740577279950344
2015-06-15,352,366.7386320562176,-14.738632056217625,14.738632056217625
2015-06-15,318,325.9570255123246,-7.957025512324606,7.957025512324606
2015-06-15,453,485.73857035443,-32.73857035443001,32.73857035443001
2015-06-15,522,356.66213907732214,165.33786092267786,165.33786092267786
2015-06-15,933,1043.0204090124316,-110.02040901243163,110.02040901243163
2015-06-15,320,259.3963147674755,60.603685232524526,60.603685232524526
2015-06-15,4056,3701.9142452916885,354.08575470831147,354.08575470831147
2015-06-15,213,250.56960936810464,-37.569609368104636,37.569609368104636
2015-06-15,5251,2686.820035857357,2564.179964142643,2564.179964142643
2015-06-15,1799,1875.3584613851153,-76.35846138511533,76.35846138511533
2015-06-15,3978,2295.5470870831296,1682.4529129168704,1682.4529129168704
2015-06-15,2398,2550.673981267283,-152.67398126728312,152.67398126728312
2015-06-15,5104,2749.0670274546856,2354.9329725453144,2354.9329725453144
2015-06-15,473,469.7536210925736,3.24637890742639,3.24637890742639
2015-06-15,988,933.6604365759146,54.33956342408544,54.33956342408544
2015-06-15,650,678.9885672083567,-28.9885672083567,28.9885672083567
2015-06-15,270,331.9976988654791,-61.997698865479094,61.997698865479094
2015-06-15,3048,2990.933957621192,57.066042378808106,57.066042378808106
2015-06-15,2630,2399.026449152427,230.97355084757282,230.97355084757282
2015-06-15,1960,1936.7066330834873,23.293366916512696,23.293366916512696
2015-06-15,1124,1026.176868779326,97.82313122067399,97.82313122067399
2015-06-15,1664,1565.656209416079,98.34379058392096,98.34379058392096
2015-06-15,892,864.8256237793896,27.174376220610384,27.174376220610384
2015-06-16,893,834.0679461812623,58.9320538187377,58.9320538187377
2015-06-16,256,201.39688105075757,54.60311894924243,54.60311894924243
2015-06-16,549,602.1211633054382,-53.121163305438245,53.121163305438245
2015-06-16,2054,2091.4243333278846,-37.4243333278846,37.4243333278846
2015-06-16,527,465.18309102081,61.816908979189975,61.816908979189975
2015-06-16,624,641.3655765863991,-17.36557658639913,17.36557658639913
2015-06-16,675,1012.3717531696205,-337.37175316962055,337.37175316962055
2015-06-16,1419,1442.3013678239251,-23.301367823925148,23.301367823925148
2015-06-16,349,276.36332920980635,72.63667079019365,72.63667079019365
2015-06-16,3589,3947.317528004575,-358.3175280045748,358.3175280045748
2015-06-16,186,352.150274961199,-166.150274961199,166.150274961199
2015-06-16,395,352.77589924842357,42.22410075157643,42.22410075157643
2015-06-16,493,807.0707720668848,-314.07077206688484,314.07077206688484
2015-06-16,2697,3013.1119913696275,-316.1119913696275,316.1119913696275
2015-06-16,227,281.60565896161614,-54.60565896161614,54.60565896161614
2015-06-16,421,546.4639979436364,-125.4639979436364,125.4639979436364
2015-06-16,751,842.3364530334048,-91.33645303340484,91.33645303340484
2015-06-16,1398,1672.9461866743404,-274.9461866743404,274.9461866743404
2015-06-16,1667,1726.8821249247821,-59.88212492478215,59.88212492478215
2015-06-16,208,350.2189671135781,-142.21896711357812,142.21896711357812
2015-06-16,158,223.91184335569656,-65.91184335569656,65.91184335569656
2015-06-16,1658,2704.8870544454876,-1046.8870544454876,1046.8870544454876
2015-06-16,734,859.464086881701,-125.46408688170095,125.46408688170095
2015-06-16,1507,2605.500994752633,-1098.5009947526328,1098.5009947526328
2015-06-16,1852,2241.5952298960788,-389.59522989607876,389.59522989607876
2015-06-16,2413,2021.867984387182,391.1320156128179,391.1320156128179
2015-06-16,737,735.1163663194933,1.8836336805067049,1.8836336805067049
2015-06-16,409,475.6296612159237,-66.6296612159237,66.6296612159237
2015-06-16,362,314.9982954202066,47.0017045797934,47.0017045797934
2015-06-16,2490,2680.5211063978504,-190.52110639785042,190.52110639785042
2015-06-17,380,309.3082035030308,70.69179649696918,70.69179649696918
2015-06-17,2566,2501.0651140577706,64.93488594222936,64.93488594222936
2015-06-17,1591,2097.560758404646,-506.5607584046461,506.5607584046461
2015-06-17,2080,2069.173137051867,10.826862948133112,10.826862948133112
2015-06-17,562,820.4640879953201,-258.46408799532014,258.46408799532014
2015-06-17,155,223.60544319904528,-68.60544319904528,68.60544319904528
2015-06-17,863,904.5377381829217,-41.53773818292166,41.53773818292166
2015-06-17,1754,2076.201245230691,-322.2012452306908,322.2012452306908
2015-06-17,2382,2657.920930360596,-275.9209303605958,275.9209303605958
2015-06-17,516,474.607290797693,41.392709202307,41.392709202307
2015-06-17,329,351.1919065601903,-22.19190656019032,22.19190656019032
2015-06-17,1826,2028.651689908583,-202.65168990858297,202.65168990858297
2015-06-17,1780,1676.1813586684355,103.81864133156455,103.81864133156455
2015-06-17,820,875.6411372292276,-55.64113722922764,55.64113722922764
2015-06-17,488,455.74348694806736,32.25651305193264,32.25651305193264
2015-06-17,789,869.047551668366,-80.04755166836605,80.04755166836605
2015-06-17,1340,1398.847124157795,-58.84712415779495,58.84712415779495
2015-06-17,359,371.93020712327956,-12.930207123279558,12.930207123279558
2015-06-17,211,347.1596509504359,-136.1596509504359,136.1596509504359
2015-06-17,796,798.090421032116,-2.0904210321159553,2.0904210321159553
2015-06-17,298,306.4540882844111,-8.454088284411114,8.454088284411114
2015-06-17,1441,2033.4565121534067,-592.4565121534067,592.4565121534067
2015-06-17,639,649.6766851619427,-10.676685161942714,10.676685161942714
2015-06-17,3494,3538.5746639582107,-44.57466395821075,44.57466395821075
2015-06-17,183,207.26025830810784,-24.260258308107836,24.260258308107836
2015-06-17,725,531.2018998006093,193.79810019939066,193.79810019939066
2015-06-17,637,614.4224076332762,22.57759236672382,22.57759236672382
2015-06-17,787,735.7667321846459,51.23326781535411,51.23326781535411
2015-06-17,175,241.38031713539962,-66.38031713539962,66.38031713539962
2015-06-17,1512,1500.1833294502835,11.816670549716491,11.816670549716491
2015-06-18,1446,1395.085242501131,50.914757498868994,50.914757498868994
2015-06-18,420,336.5025288439207,83.49747115607931,83.49747115607931
2015-06-18,1693,2003.6997426202615,-310.69974262026153,310.69974262026153
2015-06-18,2592,2490.3759837275747,101.62401627242525,101.62401627242525
2015-06-18,2745,2428.3502634967967,316.64973650320326,316.64973650320326
2015-06-18,314,314.6665448726135,-0.6665448726134855,0.6665448726134855
2015-06-18,444,361.7874606204179,82.2125393795821,82.2125393795821
